11001,Porto Velho,110020,
11001,Porto Velho,110033,
11001,Porto Velho,110045,
11001,Porto Velho,110070,
11001,Porto Velho,110080,
11001,Porto Velho,110094,
11001,Porto Velho,110110,
11002,Guajará-Mirim,110008,
11002,Guajará-Mirim,110010,
11002,Guajará-Mirim,110149,
11003,Ariquemes,110002,
11003,Ariquemes,110013,
11003,Ariquemes,110026,
11003,Ariquemes,110040,
11003,Ariquemes,110060,
11003,Ariquemes,110140,
11003,Ariquemes,110175,
11004,Ji-Paraná,110011,
11004,Ji-Paraná,110012,
11004,Ji-Paraná,110015,
11004,Ji-Paraná,110025,
11004,Ji-Paraná,110100,
11004,Ji-Paraná,110130,
11004,Ji-Paraná,110143,
11004,Ji-Paraná,110155,
11004,Ji-Paraná,110160,
11004,Ji-Paraná,110170,
11004,Ji-Paraná,110180,
11005,Alvorada D'Oeste,110014,
11005,Alvorada D'Oeste,110032,
11005,Alvorada D'Oeste,110034,
11005,Alvorada D'Oeste,110150,
11006,Cacoal,110001,
11006,Cacoal,110004,
11006,Cacoal,110009,
11006,Cacoal,110028,
11006,Cacoal,110029,
11006,Cacoal,110037,
11006,Cacoal,110050,
11006,Cacoal,110090,
11006,Cacoal,110120,
11007,Vilhena,110018,
11007,Vilhena,110030,
11007,Vilhena,110092,
11007,Vilhena,110145,
11007,Vilhena,110147,
11007,Vilhena,110148,
11008,Colorado Oeste,110003,
11008,Colorado Oeste,110005,
11008,Colorado Oeste,110006,
11008,Colorado Oeste,110007,
11008,Colorado Oeste,110146,
11000,Ignorado - RO,110000,119999
12001,Cruzeiro do Sul,120020,
12001,Cruzeiro do Sul,120033,
12001,Cruzeiro do Sul,120035,
12001,Cruzeiro do Sul,120039,
12001,Cruzeiro do Sul,120042,
12002,Tarauacá,120030,
12002,Tarauacá,120032,
12002,Tarauacá,120060,
12003,Sena Madureira,120034,
12003,Sena Madureira,120043,
12003,Sena Madureira,120050,
12004,Rio Branco,120001,
12004,Rio Branco,120013,
12004,Rio Branco,120017,
12004,Rio Branco,120038,
12004,Rio Branco,120040,
12004,Rio Branco,120045,
12004,Rio Branco,120080,
12005,Brasiléia,120005,
12005,Brasiléia,120010,
12005,Brasiléia,120025,
12005,Brasiléia,120070,
12000,Ignorado - AC,120000,129999
13001,Rio Negro AM,130040,
13001,Rio Negro AM,130320,
13001,Rio Negro AM,130360,
13001,Rio Negro AM,130380,
13002,Japurá,130210,
13002,Japurá,130280,
13003,Alto Solimões,130006,
13003,Alto Solimões,130020,
13003,Alto Solimões,130060,
13003,Alto Solimões,130160,
13003,Alto Solimões,130230,
13003,Alto Solimões,130370,
13003,Alto Solimões,130390,
13003,Alto Solimões,130406,
13003,Alto Solimões,130423,
13004,Juruá,130100,
13004,Juruá,130140,
13004,Juruá,130150,
13004,Juruá,130165,
13004,Juruá,130180,
13004,Juruá,130195,
13004,Juruá,130220,
13005,Tefé,130002,130029
13005,Tefé,130420,
13005,Tefé,130426,
13006,Coari,130008,
13006,Coari,130010,
13006,Coari,130063,
13006,Coari,130083,
13006,Coari,130120,
13006,Coari,130130,
13007,Manaus,130030,
13007,Manaus,130110,
13007,Manaus,130115,
13007,Manaus,130185,
13007,Manaus,130250,
13007,Manaus,130255,
13007,Manaus,130260,132603
13008,R.Preto da Eva,130353,
13008,R.Preto da Eva,130356,
13009,Itacoatiara,130190,
13009,Itacoatiara,130200,
13009,Itacoatiara,130310,
13009,Itacoatiara,130400,
13009,Itacoatiara,130440,
13010,Parintins,130050,
13010,Parintins,130068,
13010,Parintins,130290,
13010,Parintins,130300,
13010,Parintins,130340,133403
13010,Parintins,130395,
13010,Parintins,130430,
13011,Boca do Acre,130070,
13011,Boca do Acre,130350,
13012,Purus,130090,
13012,Purus,130240,
13012,Purus,130410,
13013,Madeira,130014,
13013,Madeira,130080,
13013,Madeira,130170,
13013,Madeira,130270,
13013,Madeira,130330,
13000,Ignorado - AM,130000,139999
14001,Boa Vista,140002,
14001,Boa Vista,140005,
14001,Boa Vista,140010,140100
14001,Boa Vista,140045,
14002,Nordeste RR,140015,
14002,Nordeste RR,140017,
14002,Nordeste RR,140040,
14002,Nordeste RR,140070,
14003,Caracaraí,140020,
14003,Caracaraí,140028,
14003,Caracaraí,140030,
14004,Sudeste RR,140023,
14004,Sudeste RR,140047,
14004,Sudeste RR,140050,
14004,Sudeste RR,140060,
14000,Ignorado - RR,140000,149999
15001,Óbidos,150300,
15001,Óbidos,150390,
15001,Óbidos,150510,
15001,Óbidos,150530,
15001,Óbidos,150797,
15002,Santarém,150040,
15002,Santarém,150145,
15002,Santarém,150285,
15002,Santarém,150475,
15002,Santarém,150480,
15002,Santarém,150565,
15002,Santarém,150600,
15002,Santarém,150680,
15003,Almeirim,150050,
15003,Almeirim,150590,
15004,Portel,150110,
15004,Portel,150310,
15004,Portel,150450,
15004,Portel,150580,
15005,Furos de Breves,150030,
15005,Furos de Breves,150070,
15005,Furos de Breves,150180,
15005,Furos de Breves,150280,
15005,Furos de Breves,150770,
15006,Arari,150200,
15006,Arari,150250,
15006,Arari,150490,
15006,Arari,150570,
15006,Arari,150630,
15006,Arari,150640,
15006,Arari,150790,
15007,Belém,150080,
15007,Belém,150130,
15007,Belém,150140,
15007,Belém,150150,
15007,Belém,150442,
15007,Belém,150635,
15008,Castanhal,150190,
15008,Castanhal,150240,
15008,Castanhal,150340,
15008,Castanhal,150650,
15008,Castanhal,150700,
15009,Salgado,150260,
15009,Salgado,150290,
15009,Salgado,150410,
15009,Salgado,150430,
15009,Salgado,150440,
15009,Salgado,150620,
15009,Salgado,150710,
15009,Salgado,150746,
15009,Salgado,150747,
15009,Salgado,150796,
15009,Salgado,150820,
15010,Bragantina,150090,
15010,Bragantina,150160,
15010,Bragantina,150170,
15010,Bragantina,150220,
15010,Bragantina,150320,
15010,Bragantina,150500,
15010,Bragantina,150560,
15010,Bragantina,150610,
15010,Bragantina,150611,
15010,Bragantina,150660,
15010,Bragantina,150690,
15010,Bragantina,150740,
15010,Bragantina,150803,
15011,Cametá,150010,
15011,Cametá,150120,
15011,Cametá,150210,
15011,Cametá,150330,
15011,Cametá,150400,
15011,Cametá,150460,
15011,Cametá,150520,
15012,Tomé-Açu,150020,
15012,Tomé-Açu,150275,
15012,Tomé-Açu,150470,
15012,Tomé-Açu,150795,
15012,Tomé-Açu,150800,
15013,Guamá,150095,
15013,Guamá,150195,
15013,Guamá,150230,
15013,Guamá,150307,
15013,Guamá,150345,
15013,Guamá,150350,
15013,Guamá,150405,
15013,Guamá,150495,
15013,Guamá,150540,
15013,Guamá,150655,
15013,Guamá,150720,
15013,Guamá,150760,
15013,Guamá,150830,
15014,Itaituba,150100,
15014,Itaituba,150360,
15014,Itaituba,150375,
15014,Itaituba,150503,
15014,Itaituba,150619,
15014,Itaituba,150805,
15015,Altamira,150060,
15015,Altamira,150085,
15015,Altamira,150172,
15015,Altamira,150445,
15015,Altamira,150548,
15015,Altamira,150780,
15015,Altamira,150815,
15015,Altamira,150835,
15016,Tucuruí,150178,
15016,Tucuruí,150370,
15016,Tucuruí,150380,
15016,Tucuruí,150497,
15016,Tucuruí,150506,
15016,Tucuruí,150810,
15017,Paragominas,150013,
15017,Paragominas,150157,
15017,Paragominas,150293,
15017,Paragominas,150309,
15017,Paragominas,150550,
15017,Paragominas,150618,
15017,Paragominas,150812,
15018,S.Félix Xingu,150125,
15018,S.Félix Xingu,150276,
15018,S.Félix Xingu,150543,
15018,S.Félix Xingu,150730,
15018,S.Félix Xingu,150808,
15019,Parauapebas,150034,
15019,Parauapebas,150215,
15019,Parauapebas,150277,
15019,Parauapebas,150295,
15019,Parauapebas,150553,
15020,Marabá,150175,
15020,Marabá,150420,
15020,Marabá,150549,
15020,Marabá,150715,
15020,Marabá,150750,
15021,Redenção,150555,
15021,Redenção,150563,
15021,Redenção,150613,
15021,Redenção,150616,
15021,Redenção,150745,
15021,Redenção,150775,
15021,Redenção,150840,
15022,Conc.Araguaia,150270,
15022,Conc.Araguaia,150304,
15022,Conc.Araguaia,150658,
15022,Conc.Araguaia,150670,
15000,Ignorado - PA,150000,159999
16001,Oiapoque,160020,
16001,Oiapoque,160050,
16002,Amapá,160010,
16002,Amapá,160055,
16002,Amapá,160070,
16003,Macapá,160005,
16003,Macapá,160015,
16003,Macapá,160021,
16003,Macapá,160023,
16003,Macapá,160025,
16003,Macapá,160030,
16003,Macapá,160053,
16003,Macapá,160060,
16004,Mazagão,160027,
16004,Mazagão,160040,
16004,Mazagão,160080,
16000,Ignorado - AP,160000,169999
17001,Bico Papagaio,170030,
17001,Bico Papagaio,170100,
17001,Bico Papagaio,170105,
17001,Bico Papagaio,170220,
17001,Bico Papagaio,170255,
17001,Bico Papagaio,170290,
17001,Bico Papagaio,170380,
17001,Bico Papagaio,170382,
17001,Bico Papagaio,170389,
17001,Bico Papagaio,170650,
17001,Bico Papagaio,170740,
17001,Bico Papagaio,171070,
17001,Bico Papagaio,171245,
17001,Bico Papagaio,171280,
17001,Bico Papagaio,171380,
17001,Bico Papagaio,171430,
17001,Bico Papagaio,171830,
17001,Bico Papagaio,171855,
17001,Bico Papagaio,171880,
17001,Bico Papagaio,172000,
17001,Bico Papagaio,172010,
17001,Bico Papagaio,172020,
17001,Bico Papagaio,172030,
17001,Bico Papagaio,172080,
17001,Bico Papagaio,172120,
17002,Araguaína,170130,
17002,Araguaína,170210,
17002,Araguaína,170215,
17002,Araguaína,170230,
17002,Araguaína,170300,
17002,Araguaína,170305,
17002,Araguaína,170388,
17002,Araguaína,170550,
17002,Araguaína,170770,
17002,Araguaína,171395,
17002,Araguaína,171488,
17002,Araguaína,171570,
17002,Araguaína,171630,
17002,Araguaína,171720,
17002,Araguaína,171886,
17002,Araguaína,172208,
17002,Araguaína,172210,
17003,Miracema TO,170025,
17003,Miracema TO,170190,
17003,Miracema TO,170310,
17003,Miracema TO,170320,
17003,Miracema TO,170360,
17003,Miracema TO,170390,
17003,Miracema TO,170600,
17003,Miracema TO,170710,
17003,Miracema TO,170720,
17003,Miracema TO,170825,
17003,Miracema TO,170830,
17003,Miracema TO,170930,
17003,Miracema TO,171110,
17003,Miracema TO,171180,
17003,Miracema TO,171250,
17003,Miracema TO,171320,
17003,Miracema TO,171330,
17003,Miracema TO,171370,
17003,Miracema TO,171665,
17003,Miracema TO,171670,
17003,Miracema TO,171840,
17003,Miracema TO,171870,
17003,Miracema TO,172125,
17003,Miracema TO,172130,
17004,Rio Formoso,170200,
17004,Rio Formoso,170460,
17004,Rio Formoso,170610,
17004,Rio Formoso,170730,
17004,Rio Formoso,170755,
17004,Rio Formoso,170820,
17004,Rio Formoso,171190,
17004,Rio Formoso,171500,
17004,Rio Formoso,171550,
17004,Rio Formoso,171610,
17004,Rio Formoso,171750,
17004,Rio Formoso,171845,
17004,Rio Formoso,171884,
17005,Gurupi TO,170035,
17005,Gurupi TO,170070,
17005,Gurupi TO,170370,
17005,Gurupi TO,170386,
17005,Gurupi TO,170625,
17005,Gurupi TO,170765,
17005,Gurupi TO,170950,
17005,Gurupi TO,171150,
17005,Gurupi TO,171575,
17005,Gurupi TO,171660,
17005,Gurupi TO,171889,
17005,Gurupi TO,172025,
17005,Gurupi TO,172085,
17005,Gurupi TO,172097,
17006,Porto Nacional,170110,
17006,Porto Nacional,170330,
17006,Porto Nacional,170980,
17006,Porto Nacional,171200,
17006,Porto Nacional,171360,
17006,Porto Nacional,171650,
17006,Porto Nacional,171820,
17006,Porto Nacional,171888,
17006,Porto Nacional,172065,
17006,Porto Nacional,172100,
17006,Porto Nacional,172110,
17007,Jalapão,170307,
17007,Jalapão,170384,
17007,Jalapão,170410,
17007,Jalapão,170900,
17007,Jalapão,171050,
17007,Jalapão,171090,
17007,Jalapão,171195,
17007,Jalapão,171240,
17007,Jalapão,171270,
17007,Jalapão,171510,
17007,Jalapão,171790,
17007,Jalapão,171850,
17007,Jalapão,171875,
17007,Jalapão,171900,
17007,Jalapão,172015,
17008,Dianópolis,170040,
17008,Dianópolis,170240,
17008,Dianópolis,170270,
17008,Dianópolis,170510,
17008,Dianópolis,170555,
17008,Dianópolis,170560,
17008,Dianópolis,170700,
17008,Dianópolis,171215,
17008,Dianópolis,171420,
17008,Dianópolis,171515,
17008,Dianópolis,171525,
17008,Dianópolis,171620,
17008,Dianópolis,171700,
17008,Dianópolis,171780,
17008,Dianópolis,171800,
17008,Dianópolis,171865,
17008,Dianópolis,171890,
17008,Dianópolis,172049,
17008,Dianópolis,172090,
17008,Dianópolis,172093,
17000,Ignorado - TO,170000,"179999,170172,171350,172206"
21001,Litoral Ocid.MA,210020,
21001,Litoral Ocid.MA,210083,
21001,Litoral Ocid.MA,210130,
21001,Litoral Ocid.MA,210135,
21001,Litoral Ocid.MA,210190,
21001,Litoral Ocid.MA,210240,
21001,Litoral Ocid.MA,210310,
21001,Litoral Ocid.MA,210312,
21001,Litoral Ocid.MA,210370,
21001,Litoral Ocid.MA,210490,
21001,Litoral Ocid.MA,210680,
21001,Litoral Ocid.MA,210905,
21001,Litoral Ocid.MA,211178,
21002,São Luís,210750,
21002,São Luís,210945,
21002,São Luís,211120,
21002,São Luís,211130,
21003,Rosário,210110,
21003,Rosário,210125,
21003,Rosário,210237,
21003,Rosário,210510,
21003,Rosário,210710,
21003,Rosário,210920,
21003,Rosário,210960,
21003,Rosário,211020,
21004,Lençóis MA,210170,211707
21004,Lençóis MA,210500,
21004,Lençóis MA,210805,
21004,Lençóis MA,210940,
21004,Lençóis MA,211027,
21004,Lençóis MA,211250,
21005,Baixada MA,210070,
21005,Baixada MA,210100,
21005,Baixada MA,210177,
21005,Baixada MA,210250,
21005,Baixada MA,210355,
21005,Baixada MA,210515,
21005,Baixada MA,210650,
21005,Baixada MA,210690,
21005,Baixada MA,210745,
21005,Baixada MA,210760,
21005,Baixada MA,210825,
21005,Baixada MA,210830,
21005,Baixada MA,210840,
21005,Baixada MA,210860,
21005,Baixada MA,210927,
21005,Baixada MA,210980,
21005,Baixada MA,211050,
21005,Baixada MA,211100,
21005,Baixada MA,211170,
21005,Baixada MA,211280,
21005,Baixada MA,211290,
21006,Itapecuru Mirim,210270,
21006,Itapecuru Mirim,210540,
21006,Itapecuru Mirim,210663,
21006,Itapecuru Mirim,210675,
21006,Itapecuru Mirim,210720,
21006,Itapecuru Mirim,210880,
21006,Itapecuru Mirim,210930,
21006,Itapecuru Mirim,211270,
21007,Gurupi MA,210055,
21007,Gurupi MA,210197,
21007,Gurupi MA,210260,
21007,Gurupi MA,210290,
21007,Gurupi MA,210315,
21007,Gurupi MA,210317,
21007,Gurupi MA,210430,
21007,Gurupi MA,210467,
21007,Gurupi MA,210565,
21007,Gurupi MA,210620,
21007,Gurupi MA,210632,
21007,Gurupi MA,210637,
21007,Gurupi MA,211240,
21007,Gurupi MA,211245,
21008,Pindaré,210040,
21008,Pindaré,210047,
21008,Pindaré,210087,
21008,Pindaré,210200,
21008,Pindaré,210203,
21008,Pindaré,210215,
21008,Pindaré,210232,
21008,Pindaré,210465,
21008,Pindaré,210570,
21008,Pindaré,210596,
21008,Pindaré,210635,
21008,Pindaré,210735,
21008,Pindaré,210810,
21008,Pindaré,210850,
21008,Pindaré,210923,
21008,Pindaré,210990,
21008,Pindaré,211000,
21008,Pindaré,211003,
21008,Pindaré,211102,
21008,Pindaré,211227,
21008,Pindaré,211300,
21008,Pindaré,211400,
21009,Imperatriz,210005,
21009,Imperatriz,210060,
21009,Imperatriz,210235,
21009,Imperatriz,210325,
21009,Imperatriz,210375,
21009,Imperatriz,210455,
21009,Imperatriz,210530,
21009,Imperatriz,210542,
21009,Imperatriz,210550,
21009,Imperatriz,210598,
21009,Imperatriz,210700,
21009,Imperatriz,210955,
21009,Imperatriz,211085,
21009,Imperatriz,211153,
21009,Imperatriz,211176,
21009,Imperatriz,211285,
21010,Médio Mearim,210120,
21010,Médio Mearim,210193,
21010,Médio Mearim,210207,
21010,Médio Mearim,210400,
21010,Médio Mearim,210520,
21010,Médio Mearim,210580,
21010,Médio Mearim,210590,
21010,Médio Mearim,210594,
21010,Médio Mearim,210600,
21010,Médio Mearim,210740,
21010,Médio Mearim,210820,
21010,Médio Mearim,210870,
21010,Médio Mearim,210890,
21010,Médio Mearim,211030,
21010,Médio Mearim,211140,
21010,Médio Mearim,211150,
21010,Médio Mearim,211163,
21010,Médio Mearim,211167,
21010,Médio Mearim,211172,
21010,Médio Mearim,211223,
21011,A.Mearim/Grajaú,210095,
21011,A.Mearim/Grajaú,210160,
21011,A.Mearim/Grajaú,210408,
21011,A.Mearim/Grajaú,210409,
21011,A.Mearim/Grajaú,210480,
21011,A.Mearim/Grajaú,210535,
21011,A.Mearim/Grajaú,210547,
21011,A.Mearim/Grajaú,210560,
21011,A.Mearim/Grajaú,210975,
21011,A.Mearim/Grajaú,211180,
21011,A.Mearim/Grajaú,211230,
21012,Pres. Dutra,210380,
21012,Pres. Dutra,210420,
21012,Pres. Dutra,210440,
21012,Pres. Dutra,210450,
21012,Pres. Dutra,210460,
21012,Pres. Dutra,210462,
21012,Pres. Dutra,210470,
21012,Pres. Dutra,210910,
21012,Pres. Dutra,211070,
21012,Pres. Dutra,211125,
21012,Pres. Dutra,211174,
21013,B.Parnaíba MA,210015,
21013,B.Parnaíba MA,210090,
21013,B.Parnaíba MA,210630,
21013,B.Parnaíba MA,211010,
21013,B.Parnaíba MA,211023,
21013,B.Parnaíba MA,211060,
21014,Chapadinha,210080,
21014,Chapadinha,210173,
21014,Chapadinha,210210,
21014,Chapadinha,210220,
21014,Chapadinha,210320,
21014,Chapadinha,210640,
21014,Chapadinha,210667,
21014,Chapadinha,211040,
21014,Chapadinha,211260,
21015,Codó,210043,
21015,Codó,210275,
21015,Codó,210330,213307
21015,Codó,210360,
21015,Codó,210845,
21015,Codó,211210,
21016,Coelho Neto,210010,
21016,Coelho Neto,210030,
21016,Coelho Neto,210340,
21016,Coelho Neto,210390,
21017,Caxias,210230,
21017,Caxias,210300,
21017,Caxias,210660,
21017,Caxias,210780,
21017,Caxias,211107,
21017,Caxias,211220,
21018,Chap.Itapecuru,210150,
21018,Chap.Itapecuru,210350,
21018,Chap.Itapecuru,210545,
21018,Chap.Itapecuru,210592,
21018,Chap.Itapecuru,210670,
21018,Chap.Itapecuru,210730,
21018,Chap.Itapecuru,210770,
21018,Chap.Itapecuru,210790,
21018,Chap.Itapecuru,210800,
21018,Chap.Itapecuru,211090,
21018,Chap.Itapecuru,211110,
21018,Chap.Itapecuru,211190,
21018,Chap.Itapecuru,211195,
21019,Porto Franco,210255,
21019,Porto Franco,210280,
21019,Porto Franco,210405,
21019,Porto Franco,210900,
21019,Porto Franco,211105,
21019,Porto Franco,211157,
21020,Gerais Balsas,210050,
21020,Gerais Balsas,210140,
21020,Gerais Balsas,210407,
21020,Gerais Balsas,210950,
21020,Gerais Balsas,211200,
21021,Chap.Mangab.,210180,
21021,Chap.Mangab.,210410,
21021,Chap.Mangab.,210610,
21021,Chap.Mangab.,210725,
21021,Chap.Mangab.,210970,
21021,Chap.Mangab.,211065,
21021,Chap.Mangab.,211080,
21021,Chap.Mangab.,211160,
21000,Ignorado - MA,210000,219999
22001,B.Parnaíba PI,220120,
22001,B.Parnaíba PI,220150,
22001,B.Parnaíba PI,220177,
22001,B.Parnaíba PI,220196,
22001,B.Parnaíba PI,220205,
22001,B.Parnaíba PI,220217,
22001,B.Parnaíba PI,220370,
22001,B.Parnaíba PI,220540,
22001,B.Parnaíba PI,220545,
22001,B.Parnaíba PI,220580,
22001,B.Parnaíba PI,220585,
22001,B.Parnaíba PI,220610,
22001,B.Parnaíba PI,220620,
22001,B.Parnaíba PI,220667,
22001,B.Parnaíba PI,220680,
22001,B.Parnaíba PI,220840,
22001,B.Parnaíba PI,220850,
22001,B.Parnaíba PI,220997,
22002,Litoral PI,220191,
22002,Litoral PI,220200,
22002,Litoral PI,220208,
22002,Litoral PI,220253,
22002,Litoral PI,220265,
22002,Litoral PI,220270,
22002,Litoral PI,220272,
22002,Litoral PI,220465,
22002,Litoral PI,220570,
22002,Litoral PI,220669,
22002,Litoral PI,220770,
22002,Litoral PI,220830,
22002,Litoral PI,220987,
22002,Litoral PI,221005,
22003,Teresina,220040,
22003,Teresina,220160,
22003,Teresina,220273,
22003,Teresina,220325,
22003,Teresina,220330,
22003,Teresina,220550,
22003,Teresina,220555,
22003,Teresina,220558,
22003,Teresina,220630,
22003,Teresina,220640,
22003,Teresina,220672,
22003,Teresina,220779,
22003,Teresina,221100,
22003,Teresina,221110,
22004,Campo Maior,220030,
22004,Campo Maior,220105,
22004,Campo Maior,220194,
22004,Campo Maior,220202,
22004,Campo Maior,220220,
22004,Campo Maior,220240,
22004,Campo Maior,220260,
22004,Campo Maior,220271,
22004,Campo Maior,220342,
22004,Campo Maior,220527,
22004,Campo Maior,220551,
22004,Campo Maior,220557,
22004,Campo Maior,220635,
22004,Campo Maior,220675,
22004,Campo Maior,220695,
22004,Campo Maior,220790,
22004,Campo Maior,220990,
22004,Campo Maior,221040,
22004,Campo Maior,221065,
22005,M.Parnaíba PI,220010,
22005,M.Parnaíba PI,220020,
22005,M.Parnaíba PI,220050,
22005,M.Parnaíba PI,220060,
22005,M.Parnaíba PI,220100,
22005,M.Parnaíba PI,220140,
22005,M.Parnaíba PI,220410,
22005,M.Parnaíba PI,220460,
22005,M.Parnaíba PI,220525,
22005,M.Parnaíba PI,220554,
22005,M.Parnaíba PI,220710,
22005,M.Parnaíba PI,220750,
22005,M.Parnaíba PI,220775,
22005,M.Parnaíba PI,220880,
22005,M.Parnaíba PI,220945,
22005,M.Parnaíba PI,220980,
22005,M.Parnaíba PI,221050,
22006,Valença PI,220090,
22006,Valença PI,220117,
22006,Valença PI,220350,
22006,Valença PI,220400,
22006,Valença PI,220470,
22006,Valença PI,220559,
22006,Valença PI,220690,
22006,Valença PI,220810,
22006,Valença PI,220860,
22006,Valença PI,220915,
22006,Valença PI,220960,
22006,Valença PI,221038,
22006,Valença PI,221130,
22006,Valença PI,221140,
22007,A.Parnaíba PI,220115,
22007,A.Parnaíba PI,220890,
22007,A.Parnaíba PI,220920,
22007,A.Parnaíba PI,221120,
22008,Bertolínia,220080,
22008,Bertolínia,220170,
22008,Bertolínia,220275,
22008,Bertolínia,220360,
22008,Bertolínia,220560,
22008,Bertolínia,220590,
22008,Bertolínia,220600,
22008,Bertolínia,220855,
22008,Bertolínia,221063,
22009,Floriano,220225,
22009,Floriano,220380,
22009,Floriano,220390,
22009,Floriano,220450,
22009,Floriano,220510,
22009,Floriano,220530,
22009,Floriano,220670,
22009,Floriano,220785,
22009,Floriano,220900,
22009,Floriano,220970,
22009,Floriano,221010,
22009,Floriano,221039,
22010,A.M.Gurguéia,220045,
22010,A.M.Gurguéia,220130,
22010,A.M.Gurguéia,220190,
22010,A.M.Gurguéia,220310,
22010,A.M.Gurguéia,220323,
22010,A.M.Gurguéia,220440,
22010,A.M.Gurguéia,220660,
22010,A.M.Gurguéia,220740,
22010,A.M.Gurguéia,220870,
22010,A.M.Gurguéia,220930,
22010,A.M.Gurguéia,220975,
22011,S.Raim.Nonato,220070,
22011,S.Raim.Nonato,220192,
22011,S.Raim.Nonato,220198,
22011,S.Raim.Nonato,220230,
22011,S.Raim.Nonato,220250,
22011,S.Raim.Nonato,220285,
22011,S.Raim.Nonato,220335,
22011,S.Raim.Nonato,220345,
22011,S.Raim.Nonato,220375,
22011,S.Raim.Nonato,220455,
22011,S.Raim.Nonato,220553,
22011,S.Raim.Nonato,220735,
22011,S.Raim.Nonato,220955,
22011,S.Raim.Nonato,221035,
22011,S.Raim.Nonato,221060,
22011,S.Raim.Nonato,221095,
22011,S.Raim.Nonato,221135,
22012,Chap.Ext.Sul PI,220110,
22012,Chap.Ext.Sul PI,220290,
22012,Chap.Ext.Sul PI,220300,
22012,Chap.Ext.Sul PI,220320,
22012,Chap.Ext.Sul PI,220552,
22012,Chap.Ext.Sul PI,220665,
22012,Chap.Ext.Sul PI,220760,
22012,Chap.Ext.Sul PI,220885,
22012,Chap.Ext.Sul PI,221062,
22013,Picos,220095,
22013,Picos,220180,
22013,Picos,220207,
22013,Picos,220277,
22013,Picos,220340,
22013,Picos,220435,
22013,Picos,220480,
22013,Picos,220700,
22013,Picos,220755,
22013,Picos,220800,
22013,Picos,220910,
22013,Picos,220935,
22013,Picos,220937,
22013,Picos,220985,
22013,Picos,220995,
22013,Picos,221020,
22013,Picos,221037,
22013,Picos,221093,
22013,Picos,221097,
22013,Picos,221170,
22014,Pio IX,220025,
22014,Pio IX,220027,
22014,Pio IX,220420,
22014,Pio IX,220650,
22014,Pio IX,220820,
22014,Pio IX,220940,
22014,Pio IX,221030,
22015,A.M.Canindé,220005,
22015,A.M.Canindé,220155,
22015,A.M.Canindé,220157,
22015,A.M.Canindé,220173,
22015,A.M.Canindé,220209,
22015,A.M.Canindé,220210,
22015,A.M.Canindé,220211,
22015,A.M.Canindé,220213,
22015,A.M.Canindé,220245,
22015,A.M.Canindé,220255,
22015,A.M.Canindé,220280,
22015,A.M.Canindé,220327,
22015,A.M.Canindé,220385,
22015,A.M.Canindé,220415,
22015,A.M.Canindé,220430,
22015,A.M.Canindé,220490,
22015,A.M.Canindé,220500,
22015,A.M.Canindé,220515,
22015,A.M.Canindé,220520,
22015,A.M.Canindé,220535,
22015,A.M.Canindé,220556,
22015,A.M.Canindé,220595,
22015,A.M.Canindé,220605,
22015,A.M.Canindé,220720,
22015,A.M.Canindé,220730,
22015,A.M.Canindé,220777,
22015,A.M.Canindé,220780,
22015,A.M.Canindé,220793,
22015,A.M.Canindé,220795,
22015,A.M.Canindé,220865,
22015,A.M.Canindé,220887,
22015,A.M.Canindé,220950,
22015,A.M.Canindé,220965,
22015,A.M.Canindé,221000,
22015,A.M.Canindé,221070,
22015,A.M.Canindé,221080,
22015,A.M.Canindé,221090,
22015,A.M.Canindé,221150,
22015,A.M.Canindé,221160,
22000,Ignorado - PI,220000,229999
23001,Camocim/Acaraú,230020,
23001,Camocim/Acaraú,230205,
23001,Camocim/Acaraú,230230,
23001,Camocim/Acaraú,230260,
23001,Camocim/Acaraú,230390,
23001,Camocim/Acaraú,230425,
23001,Camocim/Acaraú,230470,
23001,Camocim/Acaraú,230655,
23001,Camocim/Acaraú,230725,
23001,Camocim/Acaraú,230780,
23001,Camocim/Acaraú,230790,
23001,Camocim/Acaraú,230890,
23002,Ibiapaba,230340,
23002,Ibiapaba,230423,
23002,Ibiapaba,230500,
23002,Ibiapaba,230530,
23002,Ibiapaba,231230,
23002,Ibiapaba,231340,
23002,Ibiapaba,231360,
23002,Ibiapaba,231410,
23003,Coreaú,230400,
23003,Coreaú,230450,
23003,Coreaú,230880,
23003,Coreaú,231390,
23004,Meruoca,230050,
23004,Meruoca,230820,
23005,Sobral,230310,
23005,Sobral,230435,
23005,Sobral,230465,
23005,Sobral,230490,
23005,Sobral,230610,
23005,Sobral,230800,
23005,Sobral,230837,
23005,Sobral,230900,
23005,Sobral,230990,
23005,Sobral,231200,
23005,Sobral,231280,
23005,Sobral,231290,
23006,Ipu,230580,
23006,Ipu,230590,
23006,Ipu,231095,
23006,Ipu,231100,
23006,Ipu,231170,
23006,Ipu,231395,
23007,Santa Quitéria,230365,
23007,Santa Quitéria,230520,
23007,Santa Quitéria,231220,
23008,Itapipoca,230075,
23008,Itapipoca,230640,
23008,Itapipoca,231350,
23009,Baixo Curu,231020,
23009,Baixo Curu,231025,
23009,Baixo Curu,231240,
23010,Uruburetama,230630,
23010,Uruburetama,231355,
23010,Uruburetama,231375,
23010,Uruburetama,231380,
23011,Médio Curu,230090,
23011,Médio Curu,230460,
23011,Médio Curu,231070,
23011,Médio Curu,231260,
23011,Médio Curu,231335,
23012,Canindé,230280,
